"Relative Time (Process)","slope: 2 - _step","slope: 2 - _step__MIN","slope: 2 - _step__MAX","slope: 2 - test/returns_stat/mean","slope: 2 - test/returns_stat/mean__MIN","slope: 2 - test/returns_stat/mean__MAX","slope: 50 - _step","slope: 50 - _step__MIN","slope: 50 - _step__MAX","slope: 50 - test/returns_stat/mean","slope: 50 - test/returns_stat/mean__MIN","slope: 50 - test/returns_stat/mean__MAX","slope: 1 - _step","slope: 1 - _step__MIN","slope: 1 - _step__MAX","slope: 1 - test/returns_stat/mean","slope: 1 - test/returns_stat/mean__MIN","slope: 1 - test/returns_stat/mean__MAX","slope: 100 - _step","slope: 100 - _step__MIN","slope: 100 - _step__MAX","slope: 100 - test/returns_stat/mean","slope: 100 - test/returns_stat/mean__MIN","slope: 100 - test/returns_stat/mean__MAX","slope: 10 - _step","slope: 10 - _step__MIN","slope: 10 - _step__MAX","slope: 10 - test/returns_stat/mean","slope: 10 - test/returns_stat/mean__MIN","slope: 10 - test/returns_stat/mean__MAX"
"10485.987994","18217","18217","18217","416.72922","416.72922","416.72922","","","","","","","","","","","","","","","","","","","","","","","",""
"10488.641931","19000","19000","19000","195.60577","195.60577","195.60577","","","","","","","","","","","","","","","","","","","","","","","",""
"10496.109249","19146","19146","19146","139.88853","139.88853","139.88853","","","","","","","","","","","","","","","","","","","","","","","",""
"10505.439898967743","1109959","1109959","1109959","367.6177673339844","367.6177673339844","367.6177673339844","","","","","","","","","","","","","","","","","","","","","","","",""
"10521.223598","1479188","1479188","1479188","96.24038","96.24038","96.24038","","","","","","","","","","","","","","","","","","","","","","","",""
"10532.336714","1390576","1390576","1390576","102.73507","102.73507","102.73507","","","","","","","","","","","","","","","","","","","","","","","",""
"10538.429471","19521","19521","19521","520.0324","520.0324","520.0324","","","","","","","","","","","","","","","","","","","","","","","",""
"10543.767662","1393092","1393092","1393092","160.86833","160.86833","160.86833","","","","","","","","","","","","","","","","","","","","","","","",""
"10601.347827","1504454","1504454","1504454","143.43265","143.43265","143.43265","","","","","","","","","","","","","","","","","","","","","","","",""
"10616.508653","1475142","1475142","1475142","57.54411","57.54411","57.54411","","","","","","","","","","","","","","","","","","","","","","","",""
"10617.056512","19752","19752","19752","191.72403","191.72403","191.72403","","","","","","","","","","","","","","","","","","","","","","","",""
"10618.253529","19434","19434","19434","321.10306","321.10306","321.10306","","","","","","","","","","","","","","","","","","","","","","","",""
"10626.711492","1464717","1464717","1464717","125.98577","125.98577","125.98577","","","","","","","","","","","","","","","","","","","","","","","",""
"10652.242235","1489930","1489930","1489930","607.40485","607.40485","607.40485","","","","","","","","","","","","","","","","","","","","","","","",""
"10661.175122","1438282","1438282","1438282","202.09006","202.09006","202.09006","","","","","","","","","","","","","","","","","","","","","","","",""
"10671.950391","1473139","1473139","1473139","286.38864","286.38864","286.38864","","","","","","","","","","","","","","","","","","","","","","","",""
"10672.648815","1480270","1480270","1480270","103.32722","103.32722","103.32722","","","","","","","","","","","","","","","","","","","","","","","",""
"10713.750346","19260","19260","19260","133.39357","133.39357","133.39357","","","","","","","","","","","","","","","","","","","","","","","",""
"10721.221936","19406","19406","19406","183.47536","183.47536","183.47536","","","","","","","","","","","","","","","","","","","","","","","",""
"10726.111622","18477","18477","18477","161.28719","161.28719","161.28719","","","","","","","","","","","","","","","","","","","","","","","",""
"10746.297039","1500345","1500345","1500345","86.27102","86.27102","86.27102","","","","","","","","","","","","","","","","","","","","","","","",""
"10762.427122","1411388","1411388","1411388","74.89686","74.89686","74.89686","","","","","","","","","","","","","","","","","","","","","","","",""
"10763.562967","19752","19752","19752","515.9631","515.9631","515.9631","","","","","","","","","","","","","","","","","","","","","","","",""
"10783.858287","1414249","1414249","1414249","176.17625","176.17625","176.17625","","","","","","","","","","","","","","","","","","","","","","","",""
"10785.505811929703","1130231","1130231","1130231","237.08441162109375","237.08441162109375","237.08441162109375","","","","","","","","","","","","","","","","","","","","","","","",""
"10786.510524988174","486","486","486","148.68197631835938","148.68197631835938","148.68197631835938","","","","","","","","","","","","","","","","","","","","","","","",""
"10836.51565","1525714","1525714","1525714","149.68231","149.68231","149.68231","","","","","","","","","","","","","","","","","","","","","","","",""
"10837.175968","19983","19983","19983","145.48708","145.48708","145.48708","","","","","","","","","","","","","","","","","","","","","","","",""
"10843.3614","19694","19694","19694","325.90402","325.90402","325.90402","","","","","","","","","","","","","","","","","","","","","","","",""
"10846.626725","1496885","1496885","1496885","156.48792","156.48792","156.48792","","","","","","","","","","","","","","","","","","","","","","","",""
"10866.828089","1486696","1486696","1486696","236.61426","236.61426","236.61426","","","","","","","","","","","","","","","","","","","","","","","",""
"10877.346864","1510841","1510841","1510841","80.90772","80.90772","80.90772","","","","","","","","","","","","","","","","","","","","","","","",""
"10881.277991","1459261","1459261","1459261","179.98668","179.98668","179.98668","","","","","","","","","","","","","","","","","","","","","","","",""
"10897.069969","1493954","1493954","1493954","84.05114","84.05114","84.05114","","","","","","","","","","","","","","","","","","","","","","","",""
"10902.833673","1501275","1501275","1501275","88.02589","88.02589","88.02589","","","","","","","","","","","","","","","","","","","","","","","",""
"10938.873021","19520","19520","19520","187.55705","187.55705","187.55705","","","","","","","","","","","","","","","","","","","","","","","",""
"10946.335726","19666","19666","19666","86.12909","86.12909","86.12909","","","","","","","","","","","","","","","","","","","","","","","",""
"10961.215356","18737","18737","18737","112.92609","112.92609","112.92609","","","","","","","","","","","","","","","","","","","","","","","",""
"10966.401548","1521031","1521031","1521031","127.776474","127.776474","127.776474","","","","","","","","","","","","","","","","","","","","","","","",""
"10982.508953","1432265","1432265","1432265","131.51237","131.51237","131.51237","","","","","","","","","","","","","","","","","","","","","","","",""
"10993.728016","20012","20012","20012","414.96558","414.96558","414.96558","","","","","","","","","","","","","","","","","","","","","","","",""
"11028.961645","1435885","1435885","1435885","340.28586","340.28586","340.28586","","","","","","","","","","","","","","","","","","","","","","","",""
"11062.356835","20243","20243","20243","331.3354","331.3354","331.3354","","","","","","","","","","","","","","","","","","","","","","","",""
"11068.513477802277","1152416","1152416","1152416","115.02598571777344","115.02598571777344","115.02598571777344","","","","","","","","","","","","","","","","","","","","","","","",""
"11071.649857","1546880","1546880","1546880","111.55783","111.55783","111.55783","","","","","","","","","","","","","","","","","","","","","","","",""
"11071.741654","1518314","1518314","1518314","631.6473","631.6473","631.6473","","","","","","","","","","","","","","","","","","","","","","","",""
"11078.461201","19925","19925","19925","122.704895","122.704895","122.704895","","","","","","","","","","","","","","","","","","","","","","","",""
"11101.952296","1508096","1508096","1508096","225.28987","225.28987","225.28987","","","","","","","","","","","","","","","","","","","","","","","",""
"11107.465579","1532315","1532315","1532315","242.58432","242.58432","242.58432","","","","","","","","","","","","","","","","","","","","","","","",""
"11109.81297326088","497","497","497","137.2516326904297","137.2516326904297","137.2516326904297","","","","","","","","","","","","","","","","","","","","","","","",""
"11111.382293","1481277","1481277","1481277","325.21823","325.21823","325.21823","","","","","","","","","","","","","","","","","","","","","","","",""
"11127.175738","1515276","1515276","1515276","143.58792","143.58792","143.58792","","","","","","","","","","","","","","","","","","","","","","","",""
"11132.942802","1522153","1522153","1522153","124.514114","124.514114","124.514114","","","","","","","","","","","","","","","","","","","","","","","",""
"11168.998935","19751","19751","19751","97.59109","97.59109","97.59109","","","","","","","","","","","","","","","","","","","","","","","",""
"11176.474613","19926","19926","19926","184.5218","184.5218","184.5218","","","","","","","","","","","","","","","","","","","","","","","",""
"11191.504888","1541853","1541853","1541853","82.95726","82.95726","82.95726","","","","","","","","","","","","","","","","","","","","","","","",""
"11201.318456","18997","18997","18997","288.5911","288.5911","288.5911","","","","","","","","","","","","","","","","","","","","","","","",""
"11212.605188","1453141","1453141","1453141","62.604313","62.604313","62.604313","","","","","","","","","","","","","","","","","","","","","","","",""
"11218.866892","20272","20272","20272","245.51898","245.51898","245.51898","","","","","","","","","","","","","","","","","","","","","","","",""
"11274.049393","1457745","1457745","1457745","503.276","503.276","503.276","","","","","","","","","","","","","","","","","","","","","","","",""
"11292.486338","20445","20445","20445","726.50415","726.50415","726.50415","","","","","","","","","","","","","","","","","","","","","","","",""
"11301.767049","1567583","1567583","1567583","169.519","169.519","169.519","","","","","","","","","","","","","","","","","","","","","","","",""
"11301.843681","1540155","1540155","1540155","326.56726","326.56726","326.56726","","","","","","","","","","","","","","","","","","","","","","","",""
"11318.587257","20185","20185","20185","126.49424","126.49424","126.49424","","","","","","","","","","","","","","","","","","","","","","","",""
"11336.493592","1502619","1502619","1502619","405.53427","405.53427","405.53427","","","","","","","","","","","","","","","","","","","","","","","",""
"11342.580741","1554298","1554298","1554298","410.9592","410.9592","410.9592","","","","","","","","","","","","","","","","","","","","","","","",""
"11347.080397","1529819","1529819","1529819","387.1934","387.1934","387.1934","","","","","","","","","","","","","","","","","","","","","","","",""
"11354.861099720001","1173362","1173362","1173362","204.765625","204.765625","204.765625","","","","","","","","","","","","","","","","","","","","","","","",""
"11362.26874","1536963","1536963","1536963","115.52802","115.52802","115.52802","","","","","","","","","","","","","","","","","","","","","","","",""
"11368.061206","1544023","1544023","1544023","327.55994","327.55994","327.55994","","","","","","","","","","","","","","","","","","","","","","","",""
"11394.130193","20011","20011","20011","109.92309","109.92309","109.92309","","","","","","","","","","","","","","","","","","","","","","","",""
"11406.58103","20215","20215","20215","109.18227","109.18227","109.18227","","","","","","","","","","","","","","","","","","","","","","","",""
"11421.616423","1562945","1562945","1562945","104.9697","104.9697","104.9697","","","","","","","","","","","","","","","","","","","","","","","",""
"11431.417555","19228","19228","19228","274.53494","274.53494","274.53494","","","","","","","","","","","","","","","","","","","","","","","",""
"11434.577285051346","507","507","507","133.44216918945312","133.44216918945312","133.44216918945312","","","","","","","","","","","","","","","","","","","","","","","",""
"11449.001396","20532","20532","20532","85.698105","85.698105","85.698105","","","","","","","","","","","","","","","","","","","","","","","",""
"11452.697062","1474367","1474367","1474367","123.16941","123.16941","123.16941","","","","","","","","","","","","","","","","","","","","","","","",""
"11517.62326","20705","20705","20705","367.94998","367.94998","367.94998","","","","","","","","","","","","","","","","","","","","","","","",""
"11524.144349","1479402","1479402","1479402","348.91315","348.91315","348.91315","","","","","","","","","","","","","","","","","","","","","","","",""
"11536.976841","1561967","1561967","1561967","255.59152","255.59152","255.59152","","","","","","","","","","","","","","","","","","","","","","","",""
"11541.895173","1588770","1588770","1588770","109.45976","109.45976","109.45976","","","","","","","","","","","","","","","","","","","","","","","",""
"11553.693929","20474","20474","20474","51.679153","51.679153","51.679153","","","","","","","","","","","","","","","","","","","","","","","",""
"11557.76236","15360","15360","15360","132.1856","132.1856","132.1856","","","","","","","","","","","","","","","","","","","","","","","",""
"11571.595801","1524483","1524483","1524483","188.42566","188.42566","188.42566","","","","","","","","","","","","","","","","","","","","","","","",""
"11572.692172","1575640","1575640","1575640","612.67725","612.67725","612.67725","","","","","","","","","","","","","","","","","","","","","","","",""
"11592.419358","1557741","1557741","1557741","106.91112","106.91112","106.91112","","","","","","","","","","","","","","","","","","","","","","","",""
"11597.53457","1550915","1550915","1550915","87.39272","87.39272","87.39272","","","","","","","","","","","","","","","","","","","","","","","",""
"11603.171708","1565197","1565197","1565197","122.16591","122.16591","122.16591","","","","","","","","","","","","","","","","","","","","","","","",""
"11629.263057","20300","20300","20300","452.7511","452.7511","452.7511","","","","","","","","","","","","","","","","","","","","","","","",""
"11631.702728","20475","20475","20475","155.32495","155.32495","155.32495","","","","","","","","","","","","","","","","","","","","","","","",""
"11644.493483781815","1195225","1195225","1195225","415.67108154296875","415.67108154296875","415.67108154296875","","","","","","","","","","","","","","","","","","","","","","","",""
"11651.714141","1584073","1584073","1584073","91.51431","91.51431","91.51431","","","","","","","","","","","","","","","","","","","","","","","",""
"11666.520849","19459","19459","19459","328.23087","328.23087","328.23087","","","","","","","","","","","","","","","","","","","","","","","",""
"11682.786664","1495381","1495381","1495381","82.23483","82.23483","82.23483","","","","","","","","","","","","","","","","","","","","","","","",""
"11684.137637","20792","20792","20792","421.9187","421.9187","421.9187","","","","","","","","","","","","","","","","","","","","","","","",""
"11752.761441","20965","20965","20965","686.25085","686.25085","686.25085","","","","","","","","","","","","","","","","","","","","","","","",""
"11763.965418100357","517","517","517","116.66828155517578","116.66828155517578","116.66828155517578","","","","","","","","","","","","","","","","","","","","","","","",""
"11772.058645","1583549","1583549","1583549","427.5249","427.5249","427.5249","","","","","","","","","","","","","","","","","","","","","","","",""
"11777.031308","1609694","1609694","1609694","114.69891","114.69891","114.69891","","","","","","","","","","","","","","","","","","","","","","","",""
"11788.802446","20734","20734","20734","442.1411","442.1411","442.1411","","","","","","","","","","","","","","","","","","","","","","","",""
"11789.231915","1500829","1500829","1500829","362.51733","362.51733","362.51733","","","","","","","","","","","","","","","","","","","","","","","",""
"11807.797643","1596779","1596779","1596779","212.22209","212.22209","212.22209","","","","","","","","","","","","","","","","","","","","","","","",""
"11812.158589","1545924","1545924","1545924","186.74457","186.74457","186.74457","","","","","","","","","","","","","","","","","","","","","","","",""
"11827.545601","1578743","1578743","1578743","136.19705","136.19705","136.19705","","","","","","","","","","","","","","","","","","","","","","","",""
"11838.278692","1585873","1585873","1585873","113.42889","113.42889","113.42889","","","","","","","","","","","","","","","","","","","","","","","",""
"11847.647275","1572687","1572687","1572687","419.47763","419.47763","419.47763","","","","","","","","","","","","","","","","","","","","","","","",""
"11859.388446","20560","20560","20560","159.46397","159.46397","159.46397","","","","","","","","","","","","","","","","","","","","","","","",""
"11861.84527","20706","20706","20706","90.483696","90.483696","90.483696","","","","","","","","","","","","","","","","","","","","","","","",""
"11881.831379","1604941","1604941","1604941","122.36067","122.36067","122.36067","","","","","","","","","","","","","","","","","","","","","","","",""
"11906.621584","19719","19719","19719","93.177925","93.177925","93.177925","","","","","","","","","","","","","","","","","","","","","","","",""
"11917.88553","1515967","1515967","1515967","62.1485","62.1485","62.1485","","","","","","","","","","","","","","","","","","","","","","","",""
"11919.203086","21052","21052","21052","339.11783","339.11783","339.11783","","","","","","","","","","","","","","","","","","","","","","","",""
"11936.796211004257","1216424","1216424","1216424","602.7560424804688","602.7560424804688","602.7560424804688","","","","","","","","","","","","","","","","","","","","","","","",""
"11982.90414","21225","21225","21225","77.21463","77.21463","77.21463","","","","","","","","","","","","","","","","","","","","","","","",""
"12017.151905","1604233","1604233","1604233","131.4677","131.4677","131.4677","","","","","","","","","","","","","","","","","","","","","","","",""
"12017.163176","1630558","1630558","1630558","68.71092","68.71092","68.71092","","","","","","","","","","","","","","","","","","","","","","","",""
"12023.928366","21023","21023","21023","86.276634","86.276634","86.276634","","","","","","","","","","","","","","","","","","","","","","","",""
"12042.912884","1618157","1618157","1618157","249.23946","249.23946","249.23946","","","","","","","","","","","","","","","","","","","","","","","",""
"12052.239976","1567647","1567647","1567647","296.30386","296.30386","296.30386","","","","","","","","","","","","","","","","","","","","","","","",""
"12054.340699","1521853","1521853","1521853","114.03267","114.03267","114.03267","","","","","","","","","","","","","","","","","","","","","","","",""
"12067.664551","1600682","1600682","1600682","416.6252","416.6252","416.6252","","","","","","","","","","","","","","","","","","","","","","","",""
"12078.39103","1607658","1607658","1607658","506.83408","506.83408","506.83408","","","","","","","","","","","","","","","","","","","","","","","",""
"12094.517847","20791","20791","20791","113.6985","113.6985","113.6985","","","","","","","","","","","","","","","","","","","","","","","",""
"12095.883287191391","527","527","527","100.88973999023438","100.88973999023438","100.88973999023438","","","","","","","","","","","","","","","","","","","","","","","",""
"12096.990424","20937","20937","20937","458.95328","458.95328","458.95328","","","","","","","","","","","","","","","","","","","","","","","",""
"12097.775663","1593567","1593567","1593567","87.46223","87.46223","87.46223","","","","","","","","","","","","","","","","","","","","","","","",""
"12111.951298","1625493","1625493","1625493","82.51191","82.51191","82.51191","","","","","","","","","","","","","","","","","","","","","","","",""
"12154.345813","21312","21312","21312","80.68246","80.68246","80.68246","","","","","","","","","","","","","","","","","","","","","","","",""
"12156.744605","19979","19979","19979","270.52356","270.52356","270.52356","","","","","","","","","","","","","","","","","","","","","","","",""
"12162.974247","1536869","1536869","1536869","57.483498","57.483498","57.483498","","","","","","","","","","","","","","","","","","","","","","","",""
"12218.045018","21485","21485","21485","147.57878","147.57878","147.57878","","","","","","","","","","","","","","","","","","","","","","","",""
"12231.082807779312","1237480","1237480","1237480","116.43046569824219","116.43046569824219","116.43046569824219","","","","","","","","","","","","","","","","","","","","","","","",""
"12262.414043","1651680","1651680","1651680","86.500175","86.500175","86.500175","","","","","","","","","","","","","","","","","","","","","","","",""
"12272.239071","1625947","1625947","1625947","233.5965","233.5965","233.5965","","","","","","","","","","","","","","","","","","","","","","","",""
"12279.054128","21283","21283","21283","133.11513","133.11513","133.11513","","","","","","","","","","","","","","","","","","","","","","","",""
"12283.03827","1639606","1639606","1639606","234.8898","234.8898","234.8898","","","","","","","","","","","","","","","","","","","","","","","",""
"12292.330893","1589343","1589343","1589343","178.50993","178.50993","178.50993","","","","","","","","","","","","","","","","","","","","","","","",""
"12302.806682","1622132","1622132","1622132","244.64977","244.64977","244.64977","","","","","","","","","","","","","","","","","","","","","","","",""
"12309.427117","1543594","1543594","1543594","212.62878","212.62878","212.62878","","","","","","","","","","","","","","","","","","","","","","","",""
"12318.496045","1629238","1629238","1629238","715.3369","715.3369","715.3369","","","","","","","","","","","","","","","","","","","","","","","",""
"12329.650305","20993","20993","20993","131.7176","131.7176","131.7176","","","","","","","","","","","","","","","","","","","","","","","",""
"12337.105755","21168","21168","21168","110.449974","110.449974","110.449974","","","","","","","","","","","","","","","","","","","","","","","",""
"12347.902266","1614459","1614459","1614459","112.24651","112.24651","112.24651","","","","","","","","","","","","","","","","","","","","","","","",""
"12352.044941","1646744","1646744","1646744","75.980156","75.980156","75.980156","","","","","","","","","","","","","","","","","","","","","","","",""
"12389.47972","21601","21601","21601","130.1954","130.1954","130.1954","","","","","","","","","","","","","","","","","","","","","","","",""
"12401.859137","20210","20210","20210","352.90674","352.90674","352.90674","","","","","","","","","","","","","","","","","","","","","","","",""
"12403.069132","1557784","1557784","1557784","91.35879","91.35879","91.35879","","","","","","","","","","","","","","","","","","","","","","","",""
"12432.068931102753","538","538","538","148.90927124023438","148.90927124023438","148.90927124023438","","","","","","","","","","","","","","","","","","","","","","","",""
"12453.165097","21745","21745","21745","264.08124","264.08124","264.08124","","","","","","","","","","","","","","","","","","","","","","","",""
"12507.531565","1673328","1673328","1673328","429.67426","429.67426","429.67426","","","","","","","","","","","","","","","","","","","","","","","",""
"12523.151848","1661007","1661007","1661007","246.57863","246.57863","246.57863","","","","","","","","","","","","","","","","","","","","","","","",""
"12529.171571","21543","21543","21543","415.024","415.024","415.024","","","","","","","","","","","","","","","","","","","","","","","",""
"12529.683127880096","1258915","1258915","1258915","595.0828247070312","595.0828247070312","595.0828247070312","","","","","","","","","","","","","","","","","","","","","","","",""
"12537.349668","1647759","1647759","1647759","509.58875","509.58875","509.58875","","","","","","","","","","","","","","","","","","","","","","","",""
"12537.427341","1610082","1610082","1610082","68.65592","68.65592","68.65592","","","","","","","","","","","","","","","","","","","","","","","",""
"12542.933713","1643580","1643580","1643580","266.14243","266.14243","266.14243","","","","","","","","","","","","","","","","","","","","","","","",""
"12544.515614","1564810","1564810","1564810","156.59595","156.59595","156.59595","","","","","","","","","","","","","","","","","","","","","","","",""
"12563.598484","1650336","1650336","1650336","76.691376","76.691376","76.691376","","","","","","","","","","","","","","","","","","","","","","","",""
"12569.785718","21253","21253","21253","57.07879","57.07879","57.07879","","","","","","","","","","","","","","","","","","","","","","","",""
"12587.11742","1667546","1667546","1667546","124.31096","124.31096","124.31096","","","","","","","","","","","","","","","","","","","","","","","",""
"12592.238414","21428","21428","21428","111.40323","111.40323","111.40323","","","","","","","","","","","","","","","","","","","","","","","",""
"12603.025418","1635370","1635370","1635370","62.392696","62.392696","62.392696","","","","","","","","","","","","","","","","","","","","","","","",""
"12629.630554","21803","21803","21803","169.74493","169.74493","169.74493","","","","","","","","","","","","","","","","","","","","","","","",""
"12636.958243","20470","20470","20470","139.01445","139.01445","139.01445","","","","","","","","","","","","","","","","","","","","","","","",""
"12653.148289","1578940","1578940","1578940","140.18716","140.18716","140.18716","","","","","","","","","","","","","","","","","","","","","","","",""
"12667.868092","15620","15620","15620","114.90653","114.90653","114.90653","","","","","","","","","","","","","","","","","","","","","","","",""
"12688.310769","22034","22034","22034","91.099106","91.099106","91.099106","","","","","","","","","","","","","","","","","","","","","","","",""
"12752.659116","1694154","1694154","1694154","125.579636","125.579636","125.579636","","","","","","","","","","","","","","","","","","","","","","","",""
"12768.263624","1682877","1682877","1682877","282.5182","282.5182","282.5182","","","","","","","","","","","","","","","","","","","","","","","",""
"12775.068055152893","548","548","548","229.54934692382812","229.54934692382812","229.54934692382812","","","","","","","","","","","","","","","","","","","","","","","",""
"12777.491082","1631120","1631120","1631120","73.78121","73.78121","73.78121","","","","","","","","","","","","","","","","","","","","","","","",""
"12779.609946","1586444","1586444","1586444","381.5253","381.5253","381.5253","","","","","","","","","","","","","","","","","","","","","","","",""
"12782.430102","1669411","1669411","1669411","516.1289","516.1289","516.1289","","","","","","","","","","","","","","","","","","","","","","","",""
"12783.027103","1665135","1665135","1665135","231.43047","231.43047","231.43047","","","","","","","","","","","","","","","","","","","","","","","",""
"12789.370024","21803","21803","21803","104.734055","104.734055","104.734055","","","","","","","","","","","","","","","","","","","","","","","",""
"12808.718373","1672010","1672010","1672010","263.3201","263.3201","263.3201","","","","","","","","","","","","","","","","","","","","","","","",""
"12809.923148","21513","21513","21513","96.07353","96.07353","96.07353","","","","","","","","","","","","","","","","","","","","","","","",""
"12831.68735909462","1280358","1280358","1280358","362.9365234375","362.9365234375","362.9365234375","","","","","","","","","","","","","","","","","","","","","","","",""
"12832.236501","1689281","1689281","1689281","175.24544","175.24544","175.24544","","","","","","","","","","","","","","","","","","","","","","","",""
"12837.353207","21659","21659","21659","68.0418","68.0418","68.0418","","","","","","","","","","","","","","","","","","","","","","","",""
"12863.162583","1657245","1657245","1657245","244.47765","244.47765","244.47765","","","","","","","","","","","","","","","","","","","","","","","",""
"12884.811136","22063","22063","22063","335.828","335.828","335.828","","","","","","","","","","","","","","","","","","","","","","","",""
"12902.077231","20701","20701","20701","133.12411","133.12411","133.12411","","","","","","","","","","","","","","","","","","","","","","","",""
"12908.247221","1600197","1600197","1600197","156.27103","156.27103","156.27103","","","","","","","","","","","","","","","","","","","","","","","",""
"12928.453076","22294","22294","22294","144.72728","144.72728","144.72728","","","","","","","","","","","","","","","","","","","","","","","",""
"13002.791927","1715558","1715558","1715558","223.59415","223.59415","223.59415","","","","","","","","","","","","","","","","","","","","","","","",""
"13012.603409","1651635","1651635","1651635","35.633167","35.633167","35.633167","","","","","","","","","","","","","","","","","","","","","","","",""
"13013.375613","1704300","1704300","1704300","157.60457","157.60457","157.60457","","","","","","","","","","","","","","","","","","","","","","","",""
"13019.718367","1608237","1608237","1608237","357.2597","357.2597","357.2597","","","","","","","","","","","","","","","","","","","","","","","",""
"13023.156413","1686178","1686178","1686178","133.57544","133.57544","133.57544","","","","","","","","","","","","","","","","","","","","","","","",""
"13032.536649","1690951","1690951","1690951","283.7654","283.7654","283.7654","","","","","","","","","","","","","","","","","","","","","","","",""
"13044.485035","22063","22063","22063","169.8412","169.8412","169.8412","","","","","","","","","","","","","","","","","","","","","","","",""
"13045.061727","21773","21773","21773","156.92462","156.92462","156.92462","","","","","","","","","","","","","","","","","","","","","","","",""
"13053.829853","1692804","1692804","1692804","72.50378","72.50378","72.50378","","","","","","","","","","","","","","","","","","","","","","","",""
"13077.349769","1710206","1710206","1710206","96.838394","96.838394","96.838394","","","","","","","","","","","","","","","","","","","","","","","",""
"13087.466851","21919","21919","21919","507.82504","507.82504","507.82504","","","","","","","","","","","","","","","","","","","","","","","",""
"13121.728129148483","558","558","558","231.31674194335938","231.31674194335938","231.31674194335938","","","","","","","","","","","","","","","","","","","","","","","",""
"13123.288787","1678954","1678954","1678954","552.3936","552.3936","552.3936","","","","","","","","","","","","","","","","","","","","","","","",""
"13134.966699","22323","22323","22323","158.6533","158.6533","158.6533","","","","","","","","","","","","","","","","","","","","","","","",""
"13135.396385908127","1301729","1301729","1301729","380.621826171875","380.621826171875","380.621826171875","","","","","","","","","","","","","","","","","","","","","","","",""
"13157.198758","20990","20990","20990","410.02908","410.02908","410.02908","","","","","","","","","","","","","","","","","","","","","","","",""
"13158.344006","1621111","1621111","1621111","62.2079","62.2079","62.2079","","","","","","","","","","","","","","","","","","","","","","","",""
"13168.589979","22583","22583","22583","228.2078","228.2078","228.2078","","","","","","","","","","","","","","","","","","","","","","","",""
"13252.724447","1673074","1673074","1673074","160.40654","160.40654","160.40654","","","","","","","","","","","","","","","","","","","","","","","",""
"13252.921025","1736732","1736732","1736732","123.44946","123.44946","123.44946","","","","","","","","","","","","","","","","","","","","","","","",""
"13253.483814","1724973","1724973","1724973","156.12299","156.12299","156.12299","","","","","","","","","","","","","","","","","","","","","","","",""
"13268.274294","1707893","1707893","1707893","715.5588","715.5588","715.5588","","","","","","","","","","","","","","","","","","","","","","","",""
"13269.804488","1629784","1629784","1629784","702.1242","702.1242","702.1242","","","","","","","","","","","","","","","","","","","","","","","",""
"13287.64828","1712743","1712743","1712743","327.86438","327.86438","327.86438","","","","","","","","","","","","","","","","","","","","","","","",""
"13290.204291","22033","22033","22033","207.91728","207.91728","207.91728","","","","","","","","","","","","","","","","","","","","","","","",""
"13299.622185","22352","22352","22352","45.09489","45.09489","45.09489","","","","","","","","","","","","","","","","","","","","","","","",""
"13303.947145","1714483","1714483","1714483","238.01553","238.01553","238.01553","","","","","","","","","","","","","","","","","","","","","","","",""
"13327.47983","1731998","1731998","1731998","389.25195","389.25195","389.25195","","","","","","","","","","","","","","","","","","","","","","","",""
"13342.606495","22150","22150","22150","88.23229","88.23229","88.23229","","","","","","","","","","","","","","","","","","","","","","","",""
"13383.424206","1700639","1700639","1700639","519.4074","519.4074","519.4074","","","","","","","","","","","","","","","","","","","","","","","",""
"13390.121288","22612","22612","22612","68.37975","68.37975","68.37975","","","","","","","","","","","","","","","","","","","","","","","",""
"13403.435795","1642288","1642288","1642288","101.94279","101.94279","101.94279","","","","","","","","","","","","","","","","","","","","","","","",""
"13407.305333","21250","21250","21250","172.29057","172.29057","172.29057","","","","","","","","","","","","","","","","","","","","","","","",""
"13413.737587","22843","22843","22843","133.47429","133.47429","133.47429","","","","","","","","","","","","","","","","","","","","","","","",""
"13441.08161497116","1322563","1322563","1322563","98.49435424804688","98.49435424804688","98.49435424804688","","","","","","","","","","","","","","","","","","","","","","","",""
"13471.813009023666","568","568","568","167.93637084960938","167.93637084960938","167.93637084960938","","","","","","","","","","","","","","","","","","","","","","","",""
"13492.827131","1694508","1694508","1694508","139.52545","139.52545","139.52545","","","","","","","","","","","","","","","","","","","","","","","",""
"13498.59334","1746716","1746716","1746716","481.7635","481.7635","481.7635","","","","","","","","","","","","","","","","","","","","","","","",""
"13503.052751","1757560","1757560","1757560","63.325584","63.325584","63.325584","","","","","","","","","","","","","","","","","","","","","","","",""
"13513.462089","1728729","1728729","1728729","116.8569","116.8569","116.8569","","","","","","","","","","","","","","","","","","","","","","","",""
"13529.894539","1650937","1650937","1650937","138.84036","138.84036","138.84036","","","","","","","","","","","","","","","","","","","","","","","",""
"13535.35056","22235","22235","22235","364.45697","364.45697","364.45697","","","","","","","","","","","","","","","","","","","","","","","",""
"13547.737206","1733692","1733692","1733692","79.67167","79.67167","79.67167","","","","","","","","","","","","","","","","","","","","","","","",""
"13554.060071","1736123","1736123","1736123","528.9314","528.9314","528.9314","","","","","","","","","","","","","","","","","","","","","","","",""
"13564.79264","22612","22612","22612","118.46383","118.46383","118.46383","","","","","","","","","","","","","","","","","","","","","","","",""
