Relative Time (Process),Schedule : adaptive - _step,Schedule : adaptive - _step__MIN,Schedule : adaptive - _step__MAX,Schedule : adaptive - test reward ,Schedule : adaptive - test reward __MIN,Schedule : adaptive - test reward __MAX,Schedule : fixed - _step,Schedule : fixed - _step__MIN,Schedule : fixed - _step__MAX,Schedule : fixed - test reward ,Schedule : fixed - test reward __MIN,Schedule : fixed - test reward __MAX,Schedule : interval - _step,Schedule : interval - _step__MIN,Schedule : interval - _step__MAX,Schedule : interval - test reward ,Schedule : interval - test reward __MIN,Schedule : interval - test reward __MAX,epoch
11812.158589,1587761.0,1587761.0,1587761.0,174.20956999999999,174.20956999999999,174.20956999999999,20668.75,20668.75,20668.75,336.13717625,336.13717625,336.13717625,1545924.0,1545924.0,1545924.0,186.74457,186.74457,186.74457,222.40356083086053
11827.545601,1578743.0,1578743.0,1578743.0,136.19705,136.19705,136.19705,20647.0,20647.0,20647.0,300.802535,300.802535,300.802535,1565898.5,1565898.5,1565898.5,150.08673,150.08673,150.08673,222.55192878338278
11838.278692,1363576.0,1363576.0,1363576.0,110.22872443237304,110.22872443237304,110.22872443237304,20625.25,20625.25,20625.25,265.46789375,265.46789375,265.46789375,1585873.0,1585873.0,1585873.0,113.42889,113.42889,113.42889,222.70029673590503
11842.598757982254,1148409.0,1148409.0,1148409.0,84.2603988647461,84.2603988647461,84.2603988647461,20603.5,20603.5,20603.5,230.13325249999997,230.13325249999997,230.13325249999997,1579280.0,1579280.0,1579280.0,266.45326,266.45326,266.45326,222.84866468842728
11847.647275,1262542.0,1262542.0,1262542.0,93.78546664855958,93.78546664855958,93.78546664855958,20581.75,20581.75,20581.75,194.79861124999996,194.79861124999996,194.79861124999996,1572687.0,1572687.0,1572687.0,419.47763,419.47763,419.47763,222.99703264094953
11859.388446,1376675.0,1376675.0,1376675.0,103.31053443237305,103.31053443237305,103.31053443237305,20560.0,20560.0,20560.0,159.46397,159.46397,159.46397,1561343.0,1561343.0,1561343.0,348.011804,348.011804,348.011804,223.1454005934718
11861.84527,1490808.0,1490808.0,1490808.0,112.83560221618652,112.83560221618652,112.83560221618652,20706.0,20706.0,20706.0,90.483696,90.483696,90.483696,1549999.0,1549999.0,1549999.0,276.545978,276.545978,276.545978,223.29376854599406
11881.831379,1604941.0,1604941.0,1604941.0,122.36067,122.36067,122.36067,20212.5,20212.5,20212.5,91.8308105,91.8308105,91.8308105,1538655.0,1538655.0,1538655.0,205.080152,205.080152,205.080152,223.4421364985163
11906.621584,1507811.75,1507811.75,1507811.75,242.45951312011718,242.45951312011718,242.45951312011718,19719.0,19719.0,19719.0,93.177925,93.177925,93.177925,1527311.0,1527311.0,1527311.0,133.614326,133.614326,133.614326,223.59050445103856
11917.88553,1410682.5,1410682.5,1410682.5,362.5583562402344,362.5583562402344,362.5583562402344,20385.5,20385.5,20385.5,216.1478775,216.1478775,216.1478775,1515967.0,1515967.0,1515967.0,62.1485,62.1485,62.1485,223.7388724035608
11919.203086,1313553.25,1313553.25,1313553.25,482.65719936035157,482.65719936035157,482.65719936035157,21052.0,21052.0,21052.0,339.11783,339.11783,339.11783,1538033.5,1538033.5,1538033.5,79.4783,79.4783,79.4783,223.88724035608305
11936.796211004255,1216424.0,1216424.0,1216424.0,602.7560424804688,602.7560424804688,602.7560424804688,21138.5,21138.5,21138.5,208.16623,208.16623,208.16623,1560100.0,1560100.0,1560100.0,96.8081,96.8081,96.8081,224.03560830860533
11982.90414,1354468.6666666667,1354468.6666666667,1354468.6666666667,424.74100165364587,424.74100165364587,424.74100165364587,21225.0,21225.0,21225.0,77.21463,77.21463,77.21463,1582166.5,1582166.5,1582166.5,114.1379,114.1379,114.1379,224.18397626112758
12017.151905,1492513.3333333333,1492513.3333333333,1492513.3333333333,246.72596082682293,246.72596082682293,246.72596082682293,21157.666666666668,21157.666666666668,21157.666666666668,80.235298,80.235298,80.235298,1604233.0,1604233.0,1604233.0,131.4677,131.4677,131.4677,224.33234421364983
12017.163176,1630558.0,1630558.0,1630558.0,68.71092,68.71092,68.71092,21090.333333333332,21090.333333333332,21090.333333333332,83.255966,83.255966,83.255966,1595086.5,1595086.5,1595086.5,172.67674,172.67674,172.67674,224.48071216617208
12023.928366,1624357.5,1624357.5,1624357.5,158.97519,158.97519,158.97519,21023.0,21023.0,21023.0,86.276634,86.276634,86.276634,1585940.0,1585940.0,1585940.0,213.88578,213.88578,213.88578,224.62908011869433
12042.912884,1618157.0,1618157.0,1618157.0,249.23946,249.23946,249.23946,20984.333333333332,20984.333333333332,20984.333333333332,90.846945,90.846945,90.846945,1576793.5,1576793.5,1576793.5,255.09482,255.09482,255.09482,224.7774480712166
12052.239976,1612332.0,1612332.0,1612332.0,305.0347066666667,305.0347066666667,305.0347066666667,20945.666666666668,20945.666666666668,20945.666666666668,95.417256,95.417256,95.417256,1567647.0,1567647.0,1567647.0,296.30386,296.30386,296.30386,224.92581602373886
12054.340699,1606507.0,1606507.0,1606507.0,360.8299533333333,360.8299533333333,360.8299533333333,20907.0,20907.0,20907.0,99.987567,99.987567,99.987567,1521853.0,1521853.0,1521853.0,114.03267,114.03267,114.03267,225.0741839762611
12067.664551,1600682.0,1600682.0,1600682.0,416.6252,416.6252,416.6252,20868.333333333332,20868.333333333332,20868.333333333332,104.557878,104.557878,104.557878,1564755.5,1564755.5,1564755.5,310.43337499999996,310.43337499999996,310.43337499999996,225.22255192878336
12078.39103,1605644.2,1605644.2,1605644.2,349.802542,349.802542,349.802542,20829.666666666668,20829.666666666668,20829.666666666668,109.12818899999999,109.12818899999999,109.12818899999999,1607658.0,1607658.0,1607658.0,506.83408,506.83408,506.83408,225.3709198813056
12094.517847,1610606.4,1610606.4,1610606.4,282.97988399999997,282.97988399999997,282.97988399999997,20791.0,20791.0,20791.0,113.6985,113.6985,113.6985,1602961.0,1602961.0,1602961.0,367.0434633333333,367.0434633333333,367.0434633333333,225.5192878338279
12096.990424,1615568.6,1615568.6,1615568.6,216.15722599999998,216.15722599999998,216.15722599999998,20937.0,20937.0,20937.0,458.95328,458.95328,458.95328,1598264.0,1598264.0,1598264.0,227.25284666666664,227.25284666666664,227.25284666666664,225.66765578635014
12097.775663,1620530.8,1620530.8,1620530.8,149.334568,149.334568,149.334568,21030.75,21030.75,21030.75,364.385575,364.385575,364.385575,1593567.0,1593567.0,1593567.0,87.46223,87.46223,87.46223,225.8160237388724
12111.951298,1625493.0,1625493.0,1625493.0,82.51191,82.51191,82.51191,21124.5,21124.5,21124.5,269.81786999999997,269.81786999999997,269.81786999999997,1582227.4,1582227.4,1582227.4,81.4664836,81.4664836,81.4664836,225.96439169139464
12135.39883518219,1169728.0,1169728.0,1169728.0,162.6071014404297,162.6071014404297,162.6071014404297,21218.25,21218.25,21218.25,175.25016499999998,175.25016499999998,175.25016499999998,1570887.8,1570887.8,1570887.8,75.4707372,75.4707372,75.4707372,226.1127596439169
12154.345813,1183278.4,1183278.4,1183278.4,153.37177429199218,153.37177429199218,153.37177429199218,21312.0,21312.0,21312.0,80.68246,80.68246,80.68246,1559548.2,1559548.2,1559548.2,69.4749908,69.4749908,69.4749908,226.26112759643914
12156.744605,1196828.8,1196828.8,1196828.8,144.1364471435547,144.1364471435547,144.1364471435547,19979.0,19979.0,19979.0,270.52356,270.52356,270.52356,1548208.6,1548208.6,1548208.6,63.4792444,63.4792444,63.4792444,226.40949554896142
12162.974247,1210379.2,1210379.2,1210379.2,134.9011199951172,134.9011199951172,134.9011199951172,20732.0,20732.0,20732.0,209.05116999999998,209.05116999999998,209.05116999999998,1536869.0,1536869.0,1536869.0,57.483498,57.483498,57.483498,226.55786350148367
12218.045018,1223929.6,1223929.6,1223929.6,125.6657928466797,125.6657928466797,125.6657928466797,21485.0,21485.0,21485.0,147.57878,147.57878,147.57878,1559138.5,1559138.5,1559138.5,101.5117485,101.5117485,101.5117485,226.70623145400592
12231.082807779312,1237480.0,1237480.0,1237480.0,116.4304656982422,116.4304656982422,116.4304656982422,21434.5,21434.5,21434.5,143.9628675,143.9628675,143.9628675,1581408.0,1581408.0,1581408.0,145.539999,145.539999,145.539999,226.85459940652817
12262.414043,1651680.0,1651680.0,1651680.0,86.500175,86.500175,86.500175,21384.0,21384.0,21384.0,140.34695499999998,140.34695499999998,140.34695499999998,1603677.5,1603677.5,1603677.5,189.56824949999998,189.56824949999998,189.56824949999998,227.00296735905042
12272.239071,1647655.3333333333,1647655.3333333333,1647655.3333333333,135.96338333333335,135.96338333333335,135.96338333333335,21333.5,21333.5,21333.5,136.7310425,136.7310425,136.7310425,1625947.0,1625947.0,1625947.0,233.5965,233.5965,233.5965,227.1513353115727
12279.054128,1643630.6666666667,1643630.6666666667,1643630.6666666667,185.4265916666667,185.4265916666667,185.4265916666667,21283.0,21283.0,21283.0,133.11513,133.11513,133.11513,1613745.6666666667,1613745.6666666667,1613745.6666666667,215.23431,215.23431,215.23431,227.29970326409494
12283.03827,1639606.0,1639606.0,1639606.0,234.8898,234.8898,234.8898,21234.666666666668,21234.666666666668,21234.666666666668,132.88220833333332,132.88220833333332,132.88220833333332,1601544.3333333333,1601544.3333333333,1601544.3333333333,196.87212,196.87212,196.87212,227.4480712166172
12292.330893,1630869.0,1630869.0,1630869.0,239.769785,239.769785,239.769785,21186.333333333332,21186.333333333332,21186.333333333332,132.64928666666665,132.64928666666665,132.64928666666665,1589343.0,1589343.0,1589343.0,178.50993,178.50993,178.50993,227.59643916913944
12302.806682,1622132.0,1622132.0,1622132.0,244.64977,244.64977,244.64977,21138.0,21138.0,21138.0,132.41636499999998,132.41636499999998,132.41636499999998,1566468.5,1566468.5,1566468.5,195.569355,195.569355,195.569355,227.7448071216617
12309.427117,1626234.0,1626234.0,1626234.0,216.53816766666665,216.53816766666665,216.53816766666665,21089.666666666668,21089.666666666668,21089.666666666668,132.18344333333334,132.18344333333334,132.18344333333334,1543594.0,1543594.0,1543594.0,212.62878,212.62878,212.62878,227.89317507418394
12318.496045,1630336.0,1630336.0,1630336.0,188.42656533333331,188.42656533333331,188.42656533333331,21041.333333333332,21041.333333333332,21041.333333333332,131.95052166666667,131.95052166666667,131.95052166666667,1629238.0,1629238.0,1629238.0,715.3369,715.3369,715.3369,228.04154302670622
12329.650305,1634438.0,1634438.0,1634438.0,160.31496299999998,160.31496299999998,160.31496299999998,20993.0,20993.0,20993.0,131.7176,131.7176,131.7176,1624311.6666666667,1624311.6666666667,1624311.6666666667,514.30677,514.30677,514.30677,228.18991097922847
12337.105755,1638540.0,1638540.0,1638540.0,132.20336066666664,132.20336066666664,132.20336066666664,21168.0,21168.0,21168.0,110.449974,110.449974,110.449974,1619385.3333333333,1619385.3333333333,1619385.3333333333,313.27664,313.27664,313.27664,228.33827893175072
12347.902266,1642642.0,1642642.0,1642642.0,104.09175833333333,104.09175833333333,104.09175833333333,21312.333333333332,21312.333333333332,21312.333333333332,117.03178266666667,117.03178266666667,117.03178266666667,1614459.0,1614459.0,1614459.0,112.24651,112.24651,112.24651,228.48664688427297
12352.044941,1646744.0,1646744.0,1646744.0,75.980156,75.980156,75.980156,21456.666666666668,21456.666666666668,21456.666666666668,123.61359133333333,123.61359133333333,123.61359133333333,1600290.25,1600290.25,1600290.25,107.02458,107.02458,107.02458,228.63501483679522
12389.47972,1532662.5,1532662.5,1532662.5,83.69918636645508,83.69918636645508,83.69918636645508,21601.0,21601.0,21601.0,130.1954,130.1954,130.1954,1586121.5,1586121.5,1586121.5,101.80265,101.80265,101.80265,228.7833827893175
12401.859137,1418581.0,1418581.0,1418581.0,91.41821673291017,91.41821673291017,91.41821673291017,20210.0,20210.0,20210.0,352.90674,352.90674,352.90674,1571952.75,1571952.75,1571952.75,96.58072,96.58072,96.58072,228.93175074183975
12403.069132,1304499.5,1304499.5,1304499.5,99.13724709936524,99.13724709936524,99.13724709936524,20721.666666666668,20721.666666666668,20721.666666666668,323.29824,323.29824,323.29824,1557784.0,1557784.0,1557784.0,91.35879,91.35879,91.35879,229.080118694362
12430.745605945587,1190418.0,1190418.0,1190418.0,106.85627746582033,106.85627746582033,106.85627746582033,21233.333333333332,21233.333333333332,21233.333333333332,293.68974,293.68974,293.68974,1570637.5714285714,1570637.5714285714,1570637.5714285714,151.10592714285713,151.10592714285713,151.10592714285713,229.22848664688425
12453.165097,1431873.0,1431873.0,1431873.0,268.26526873291016,268.26526873291016,268.26526873291016,21745.0,21745.0,21745.0,264.08124,264.08124,264.08124,1583491.142857143,1583491.142857143,1583491.142857143,210.85306428571428,210.85306428571428,210.85306428571428,229.3768545994065
12507.531565,1673328.0,1673328.0,1673328.0,429.67426,429.67426,429.67426,21677.666666666668,21677.666666666668,21677.666666666668,314.3954933333333,314.3954933333333,314.3954933333333,1596344.7142857143,1596344.7142857143,1596344.7142857143,270.60020142857144,270.60020142857144,270.60020142857144,229.52522255192878
12523.151848,1661007.0,1661007.0,1661007.0,246.57863,246.57863,246.57863,21610.333333333332,21610.333333333332,21610.333333333332,364.70974666666666,364.70974666666666,364.70974666666666,1609198.2857142857,1609198.2857142857,1609198.2857142857,330.34733857142857,330.34733857142857,330.34733857142857,229.67359050445103
12529.171571,1459961.0,1459961.0,1459961.0,420.8307273535156,420.8307273535156,420.8307273535156,21543.0,21543.0,21543.0,415.024,415.024,415.024,1622051.857142857,1622051.857142857,1622051.857142857,390.0944757142857,390.0944757142857,390.0944757142857,229.82195845697328
12529.683127880096,1258915.0,1258915.0,1258915.0,595.0828247070312,595.0828247070312,595.0828247070312,21501.571428571428,21501.571428571428,21501.571428571428,363.88897000000003,363.88897000000003,363.88897000000003,1634905.4285714286,1634905.4285714286,1634905.4285714286,449.8416128571429,449.8416128571429,449.8416128571429,229.97032640949553
12537.349668,1387136.6666666667,1387136.6666666667,1387136.6666666667,485.4360264713542,485.4360264713542,485.4360264713542,21460.14285714286,21460.14285714286,21460.14285714286,312.75394,312.75394,312.75394,1647759.0,1647759.0,1647759.0,509.58875,509.58875,509.58875,230.11869436201778
12537.427341,1515358.3333333333,1515358.3333333333,1515358.3333333333,375.7892282356771,375.7892282356771,375.7892282356771,21418.714285714286,21418.714285714286,21418.714285714286,261.61891,261.61891,261.61891,1610082.0,1610082.0,1610082.0,68.65592,68.65592,68.65592,230.26706231454003
12542.933713,1643580.0,1643580.0,1643580.0,266.14243,266.14243,266.14243,21377.285714285714,21377.285714285714,21377.285714285714,210.48388000000003,210.48388000000003,210.48388000000003,1587446.0,1587446.0,1587446.0,112.625935,112.625935,112.625935,230.4154302670623
12544.515614,1649571.5,1649571.5,1649571.5,230.6845625,230.6845625,230.6845625,21335.85714285714,21335.85714285714,21335.85714285714,159.34885000000003,159.34885000000003,159.34885000000003,1564810.0,1564810.0,1564810.0,156.59595,156.59595,156.59595,230.56379821958456
12563.598484,1655563.0,1655563.0,1655563.0,195.226695,195.226695,195.226695,21294.428571428572,21294.428571428572,21294.428571428572,108.21382000000006,108.21382000000006,108.21382000000006,1650336.0,1650336.0,1650336.0,76.691376,76.691376,76.691376,230.7121661721068
12569.785718,1661554.5,1661554.5,1661554.5,159.7688275,159.7688275,159.7688275,21253.0,21253.0,21253.0,57.07879,57.07879,57.07879,1646594.5,1646594.5,1646594.5,73.11670600000001,73.11670600000001,73.11670600000001,230.86053412462905
12587.11742,1667546.0,1667546.0,1667546.0,124.31096,124.31096,124.31096,21340.5,21340.5,21340.5,84.24100999999999,84.24100999999999,84.24100999999999,1642853.0,1642853.0,1642853.0,69.542036,69.542036,69.542036,231.0089020771513
12592.238414,1610586.0,1610586.0,1610586.0,150.32707886108398,150.32707886108398,150.32707886108398,21428.0,21428.0,21428.0,111.40323,111.40323,111.40323,1639111.5,1639111.5,1639111.5,65.967366,65.967366,65.967366,231.15727002967358
12603.025418,1553626.0,1553626.0,1553626.0,176.34319772216796,176.34319772216796,176.34319772216796,21615.5,21615.5,21615.5,140.57408,140.57408,140.57408,1635370.0,1635370.0,1635370.0,62.392696,62.392696,62.392696,231.30563798219583
12629.630554,1496666.0,1496666.0,1496666.0,202.35931658325194,202.35931658325194,202.35931658325194,21803.0,21803.0,21803.0,169.74493,169.74493,169.74493,1616560.0,1616560.0,1616560.0,88.324184,88.324184,88.324184,231.45400593471808
12636.958243,1439706.0,1439706.0,1439706.0,228.37543544433595,228.37543544433595,228.37543544433595,20470.0,20470.0,20470.0,139.01445,139.01445,139.01445,1597750.0,1597750.0,1597750.0,114.255672,114.255672,114.255672,231.60237388724033
12653.148289,1382746.0,1382746.0,1382746.0,254.39155430541993,254.39155430541993,254.39155430541993,18045.0,18045.0,18045.0,126.96049000000001,126.96049000000001,126.96049000000001,1578940.0,1578940.0,1578940.0,140.18716,140.18716,140.18716,231.75074183976258
12667.868092,1325786.0,1325786.0,1325786.0,280.4076731665039,280.4076731665039,280.4076731665039,15620.0,15620.0,15620.0,114.90653,114.90653,114.90653,1587636.6666666667,1587636.6666666667,1587636.6666666667,129.11950166666668,129.11950166666668,129.11950166666668,231.89910979228486
12688.310769,1268826.0,1268826.0,1268826.0,306.42379202758787,306.42379202758787,306.42379202758787,22034.0,22034.0,22034.0,91.099106,91.099106,91.099106,1596333.3333333333,1596333.3333333333,1596333.3333333333,118.05184333333334,118.05184333333334,118.05184333333334,232.0474777448071
12733.9328019619,1211866.0,1211866.0,1211866.0,332.4399108886719,332.4399108886719,332.4399108886719,22005.125,22005.125,22005.125,92.803474625,92.803474625,92.803474625,1605030.0,1605030.0,1605030.0,106.984185,106.984185,106.984185,232.19584569732936
12752.659116,1694154.0,1694154.0,1694154.0,125.579636,125.579636,125.579636,21976.25,21976.25,21976.25,94.50784325000001,94.50784325000001,94.50784325000001,1613726.6666666667,1613726.6666666667,1613726.6666666667,95.91652666666667,95.91652666666667,95.91652666666667,232.3442136498516
12768.263624,1682877.0,1682877.0,1682877.0,282.5182,282.5182,282.5182,21947.375,21947.375,21947.375,96.21221187500001,96.21221187500001,96.21221187500001,1622423.3333333333,1622423.3333333333,1622423.3333333333,84.84886833333334,84.84886833333334,84.84886833333334,232.49258160237386
12777.491082,1678441.5,1678441.5,1678441.5,269.7462675,269.7462675,269.7462675,21918.5,21918.5,21918.5,97.91658050000001,97.91658050000001,97.91658050000001,1631120.0,1631120.0,1631120.0,73.78121,73.78121,73.78121,232.6409495548961
12779.609946,1674006.0,1674006.0,1674006.0,256.974335,256.974335,256.974335,21889.625,21889.625,21889.625,99.620949125,99.620949125,99.620949125,1586444.0,1586444.0,1586444.0,381.5253,381.5253,381.5253,232.7893175074184
12782.430102,1669570.5,1669570.5,1669570.5,244.2024025,244.2024025,244.2024025,21860.75,21860.75,21860.75,101.32531775,101.32531775,101.32531775,1669411.0,1669411.0,1669411.0,516.1289,516.1289,516.1289,232.93768545994064
12783.027103,1665135.0,1665135.0,1665135.0,231.43047,231.43047,231.43047,21831.875,21831.875,21831.875,103.029686375,103.029686375,103.029686375,1670277.3333333333,1670277.3333333333,1670277.3333333333,431.8593,431.8593,431.8593,233.0860534124629
12789.370024,1568940.75,1568940.75,1568940.75,264.306983359375,264.306983359375,264.306983359375,21803.0,21803.0,21803.0,104.734055,104.734055,104.734055,1671143.6666666667,1671143.6666666667,1671143.6666666667,347.5897,347.5897,347.5897,233.23442136498514
12808.718373,1472746.5,1472746.5,1472746.5,297.18349671875,297.18349671875,297.18349671875,21658.0,21658.0,21658.0,100.40379250000001,100.40379250000001,100.40379250000001,1672010.0,1672010.0,1672010.0,263.3201,263.3201,263.3201,233.3827893175074
12809.923148,1376552.25,1376552.25,1376552.25,330.060010078125,330.060010078125,330.060010078125,21513.0,21513.0,21513.0,96.07353,96.07353,96.07353,1669057.0,1669057.0,1669057.0,259.55161000000004,259.55161000000004,259.55161000000004,233.53115727002967
12831.68735909462,1280358.0,1280358.0,1280358.0,362.9365234375,362.9365234375,362.9365234375,21561.666666666668,21561.666666666668,21561.666666666668,86.72962,86.72962,86.72962,1666104.0,1666104.0,1666104.0,255.78312000000003,255.78312000000003,255.78312000000003,233.67952522255192
12832.236501,1689281.0,1689281.0,1689281.0,175.24544,175.24544,175.24544,21610.333333333332,21610.333333333332,21610.333333333332,77.38571,77.38571,77.38571,1663151.0,1663151.0,1663151.0,252.01463,252.01463,252.01463,233.82789317507417
12837.353207,1693034.857142857,1693034.857142857,1693034.857142857,182.15239857142856,182.15239857142856,182.15239857142856,21659.0,21659.0,21659.0,68.0418,68.0418,68.0418,1660198.0,1660198.0,1660198.0,248.24614000000003,248.24614000000003,248.24614000000003,233.97626112759642
12863.162583,1696788.7142857143,1696788.7142857143,1696788.7142857143,189.05935714285715,189.05935714285715,189.05935714285715,21861.0,21861.0,21861.0,201.9349,201.9349,201.9349,1657245.0,1657245.0,1657245.0,244.47765,244.47765,244.47765,234.12462908011867
12884.811136,1700542.5714285714,1700542.5714285714,1700542.5714285714,195.9663157142857,195.9663157142857,195.9663157142857,22063.0,22063.0,22063.0,335.828,335.828,335.828,1638229.0,1638229.0,1638229.0,215.07544333333334,215.07544333333334,215.07544333333334,234.27299703264094
12902.077231,1704296.4285714286,1704296.4285714286,1704296.4285714286,202.8732742857143,202.8732742857143,202.8732742857143,20701.0,20701.0,20701.0,133.12411,133.12411,133.12411,1619213.0,1619213.0,1619213.0,185.67323666666667,185.67323666666667,185.67323666666667,234.4213649851632
12908.247221,1708050.2857142857,1708050.2857142857,1708050.2857142857,209.78023285714286,209.78023285714286,209.78023285714286,21497.5,21497.5,21497.5,138.92569500000002,138.92569500000002,138.92569500000002,1600197.0,1600197.0,1600197.0,156.27103,156.27103,156.27103,234.56973293768544
12928.453076,1711804.142857143,1711804.142857143,1711804.142857143,216.68719142857145,216.68719142857145,216.68719142857145,22294.0,22294.0,22294.0,144.72728,144.72728,144.72728,1617343.0,1617343.0,1617343.0,116.058409,116.058409,116.058409,234.7181008902077
13002.791927,1715558.0,1715558.0,1715558.0,223.59415,223.59415,223.59415,22265.125,22265.125,22265.125,147.86652,147.86652,147.86652,1634489.0,1634489.0,1634489.0,75.845788,75.845788,75.845788,234.86646884272994
13012.603409,1709929.0,1709929.0,1709929.0,190.59936,190.59936,190.59936,22236.25,22236.25,22236.25,151.00576,151.00576,151.00576,1651635.0,1651635.0,1651635.0,35.633167,35.633167,35.633167,235.0148367952522
13013.375613,1704300.0,1704300.0,1704300.0,157.60457,157.60457,157.60457,22207.375,22207.375,22207.375,154.145,154.145,154.145,1629936.0,1629936.0,1629936.0,196.4464335,196.4464335,196.4464335,235.16320474777447
13019.718367,1695239.0,1695239.0,1695239.0,145.590005,145.590005,145.590005,22178.5,22178.5,22178.5,157.28424,157.28424,157.28424,1608237.0,1608237.0,1608237.0,357.2597,357.2597,357.2597,235.31157270029672
13023.156413,1686178.0,1686178.0,1686178.0,133.57544,133.57544,133.57544,22149.625,22149.625,22149.625,160.42347999999998,160.42347999999998,160.42347999999998,1649594.0,1649594.0,1649594.0,320.51255000000003,320.51255000000003,320.51255000000003,235.45994065281897
13032.536649,1459744.0,1459744.0,1459744.0,226.69113186523435,226.69113186523435,226.69113186523435,22120.75,22120.75,22120.75,163.56271999999998,163.56271999999998,163.56271999999998,1690951.0,1690951.0,1690951.0,283.7654,283.7654,283.7654,235.60830860534122
13039.406761169434,1233310.0,1233310.0,1233310.0,319.80682373046875,319.80682373046875,319.80682373046875,22091.875,22091.875,22091.875,166.70195999999999,166.70195999999999,166.70195999999999,1691414.25,1691414.25,1691414.25,230.949995,230.949995,230.949995,235.75667655786347
13044.485035,1352534.0,1352534.0,1352534.0,264.06471629785153,264.06471629785153,264.06471629785153,22063.0,22063.0,22063.0,169.8412,169.8412,169.8412,1691877.5,1691877.5,1691877.5,178.13459,178.13459,178.13459,235.90504451038575
13045.061727,1471758.0,1471758.0,1471758.0,208.32260886523437,208.32260886523437,208.32260886523437,21773.0,21773.0,21773.0,156.92462,156.92462,156.92462,1692340.75,1692340.75,1692340.75,125.319185,125.319185,125.319185,236.053412462908
13053.829853,1590982.0,1590982.0,1590982.0,152.58050143261718,152.58050143261718,152.58050143261718,21821.666666666668,21821.666666666668,21821.666666666668,273.8914266666667,273.8914266666667,273.8914266666667,1692804.0,1692804.0,1692804.0,72.50378,72.50378,72.50378,236.20178041543025
13077.349769,1710206.0,1710206.0,1710206.0,96.838394,96.838394,96.838394,21870.333333333332,21870.333333333332,21870.333333333332,390.8582333333334,390.8582333333334,390.8582333333334,1688187.3333333333,1688187.3333333333,1688187.3333333333,232.46705333333333,232.46705333333333,232.46705333333333,236.3501483679525
13087.466851,1608086.75,1608086.75,1608086.75,167.78425204296875,167.78425204296875,167.78425204296875,21919.0,21919.0,21919.0,507.82504,507.82504,507.82504,1683570.6666666667,1683570.6666666667,1683570.6666666667,392.43032666666664,392.43032666666664,392.43032666666664,236.49851632047475
13123.288787,1505967.5,1505967.5,1505967.5,238.7301100859375,238.7301100859375,238.7301100859375,22121.0,22121.0,22121.0,333.23917,333.23917,333.23917,1678954.0,1678954.0,1678954.0,552.3936,552.3936,552.3936,236.64688427299703
13134.966699,1403848.25,1403848.25,1403848.25,309.6759681289062,309.6759681289062,309.6759681289062,22323.0,22323.0,22323.0,158.6533,158.6533,158.6533,1664493.25,1664493.25,1664493.25,429.847175,429.847175,429.847175,236.79525222551928
13135.396385908129,1301729.0,1301729.0,1301729.0,380.621826171875,380.621826171875,380.621826171875,21656.5,21656.5,21656.5,284.34119,284.34119,284.34119,1650032.5,1650032.5,1650032.5,307.30075,307.30075,307.30075,236.94362017804153
13157.198758,1388729.6,1388729.6,1388729.6,329.1873529375,329.1873529375,329.1873529375,20990.0,20990.0,20990.0,410.02908,410.02908,410.02908,1635571.75,1635571.75,1635571.75,184.754325,184.754325,184.754325,237.09198813056378
13158.344006,1475730.2,1475730.2,1475730.2,277.752879703125,277.752879703125,277.752879703125,21786.5,21786.5,21786.5,319.11844,319.11844,319.11844,1621111.0,1621111.0,1621111.0,62.2079,62.2079,62.2079,237.24035608308603
13168.589979,1562730.8,1562730.8,1562730.8,226.31840646874997,226.31840646874997,226.31840646874997,22583.0,22583.0,22583.0,228.2078,228.2078,228.2078,1647092.5,1647092.5,1647092.5,111.30722,111.30722,111.30722,237.38872403560828
13252.724447,1649731.4,1649731.4,1649731.4,174.88393323437498,174.88393323437498,174.88393323437498,22504.428571428572,22504.428571428572,22504.428571428572,225.30915428571427,225.30915428571427,225.30915428571427,1673074.0,1673074.0,1673074.0,160.40654,160.40654,160.40654,237.53709198813056
13252.921025,1736732.0,1736732.0,1736732.0,123.44946,123.44946,123.44946,22425.85714285714,22425.85714285714,22425.85714285714,222.41050857142858,222.41050857142858,222.41050857142858,1662251.5,1662251.5,1662251.5,295.835955,295.835955,295.835955,237.6854599406528
13253.483814,1724973.0,1724973.0,1724973.0,156.12299,156.12299,156.12299,22347.285714285714,22347.285714285714,22347.285714285714,219.51186285714286,219.51186285714286,219.51186285714286,1651429.0,1651429.0,1651429.0,431.26537,431.26537,431.26537,237.83382789317506
13268.274294,1707893.0,1707893.0,1707893.0,715.5588,715.5588,715.5588,22268.714285714286,22268.714285714286,22268.714285714286,216.61321714285714,216.61321714285714,216.61321714285714,1640606.5,1640606.5,1640606.5,566.694785,566.694785,566.694785,237.9821958456973
13269.804488,1711910.5,1711910.5,1711910.5,661.1743250000001,661.1743250000001,661.1743250000001,22190.14285714286,22190.14285714286,22190.14285714286,213.71457142857142,213.71457142857142,213.71457142857142,1629784.0,1629784.0,1629784.0,702.1242,702.1242,702.1242,238.13056379821955
13287.64828,1715928.0,1715928.0,1715928.0,606.78985,606.78985,606.78985,22111.571428571428,22111.571428571428,22111.571428571428,210.81592571428573,210.81592571428573,210.81592571428573,1712743.0,1712743.0,1712743.0,327.86438,327.86438,327.86438,238.27893175074183
